Toothbrush ID,Village ID,Date,Number of Times Brushed,Total Time Brushed (s)
toothbrush2,village4,2023-10-25,2,151
toothbrush2,village4,2023-10-26,1,102
toothbrush2,village4,2023-10-27,2,113
toothbrush2,village4,2023-10-28,1,107
toothbrush2,village4,2023-10-29,0,0
toothbrush2,village4,2023-10-30,0,0
toothbrush2,village4,2023-10-31,0,0
toothbrush2,village4,2023-11-01,2,128
toothbrush2,village4,2023-11-02,2,166
toothbrush2,village4,2023-11-03,1,111
toothbrush2,village4,2023-11-04,2,162
toothbrush2,village4,2023-11-05,0,0
toothbrush2,village4,2023-11-06,0,0
toothbrush2,village4,2023-11-07,1,62
toothbrush2,village4,2023-11-08,2,67
toothbrush2,village4,2023-11-09,0,0
toothbrush2,village4,2023-11-10,1,76
toothbrush2,village4,2023-11-11,2,118
toothbrush2,village4,2023-11-12,0,0
toothbrush2,village4,2023-11-13,2,150
toothbrush2,village4,2023-11-14,0,0
toothbrush2,village4,2023-11-15,2,193
toothbrush2,village4,2023-11-16,1,107
toothbrush2,village4,2023-11-17,2,103
toothbrush2,village4,2023-11-18,1,103
toothbrush2,village4,2023-11-19,1,44
toothbrush2,village4,2023-11-20,0,0
toothbrush2,village4,2023-11-21,2,182
toothbrush2,village4,2023-11-22,1,77
toothbrush2,village4,2023-11-23,1,79
toothbrush2,village4,2023-11-24,2,202
toothbrush2,village4,2023-11-25,1,32
toothbrush2,village4,2023-11-26,2,167
toothbrush2,village4,2023-11-27,2,186
toothbrush2,village4,2023-11-28,2,146
toothbrush2,village4,2023-11-29,0,0
toothbrush2,village4,2023-11-30,0,0
toothbrush2,village4,2023-12-01,2,167
toothbrush2,village4,2023-12-02,0,0
toothbrush2,village4,2023-12-03,0,0
toothbrush2,village4,2023-12-04,2,141
toothbrush2,village4,2023-12-05,1,96
toothbrush2,village4,2023-12-06,0,0
toothbrush2,village4,2023-12-07,0,0
toothbrush2,village4,2023-12-08,1,103
toothbrush2,village4,2023-12-09,0,0
toothbrush2,village4,2023-12-10,1,66
toothbrush2,village4,2023-12-11,2,155
toothbrush2,village4,2023-12-12,2,145
toothbrush2,village4,2023-12-13,0,0
toothbrush2,village4,2023-12-14,1,120
toothbrush2,village4,2023-12-15,0,0
toothbrush2,village4,2023-12-16,1,97
toothbrush2,village4,2023-12-17,0,0
toothbrush2,village4,2023-12-18,1,72
toothbrush2,village4,2023-12-19,0,0
toothbrush2,village4,2023-12-20,2,147
toothbrush2,village4,2023-12-21,0,0
toothbrush2,village4,2023-12-22,1,102
toothbrush2,village4,2023-12-23,0,0
toothbrush2,village4,2023-12-24,1,63
toothbrush2,village4,2023-12-25,0,0
toothbrush2,village4,2023-12-26,2,150
toothbrush2,village4,2023-12-27,0,0
toothbrush2,village4,2023-12-28,2,218
toothbrush2,village4,2023-12-29,2,215
toothbrush2,village4,2023-12-30,0,0
toothbrush2,village4,2023-12-31,0,0
toothbrush3,village1,2023-01-01,0,0
toothbrush3,village1,2023-01-02,2,143
toothbrush3,village1,2023-01-03,1,78
toothbrush3,village1,2023-01-04,1,32
toothbrush3,village1,2023-01-05,2,214
toothbrush3,village1,2023-01-06,0,0
toothbrush3,village1,2023-01-07,1,33
toothbrush3,village1,2023-01-08,1,70
toothbrush3,village1,2023-01-09,2,146
toothbrush3,village1,2023-01-10,0,0
toothbrush3,village1,2023-01-11,0,0
toothbrush3,village1,2023-01-12,1,65
toothbrush3,village1,2023-01-13,0,0
toothbrush3,village1,2023-01-14,1,77
toothbrush3,village1,2023-01-15,2,92
toothbrush3,village1,2023-01-16,2,126
toothbrush3,village1,2023-01-17,2,178
toothbrush3,village1,2023-01-18,1,78
toothbrush3,village1,2023-01-19,1,79
toothbrush3,village1,2023-01-20,1,42
toothbrush3,village1,2023-01-21,2,106
toothbrush3,village1,2023-01-22,1,112
toothbrush3,village1,2023-01-23,0,0
toothbrush3,village1,2023-01-24,1,53
toothbrush3,village1,2023-01-25,2,171
toothbrush3,village1,2023-01-26,1,118
toothbrush3,village1,2023-01-27,0,0
toothbrush3,village1,2023-01-28,0,0
toothbrush3,village1,2023-01-29,0,0
toothbrush3,village1,2023-01-30,0,0
toothbrush3,village1,2023-01-31,0,0
toothbrush3,village1,2023-02-01,1,41
toothbrush3,village1,2023-02-02,2,132
toothbrush3,village1,2023-02-03,0,0
toothbrush3,village1,2023-02-04,0,0
toothbrush3,village1,2023-02-05,2,209
toothbrush3,village1,2023-02-06,1,110
toothbrush3,village1,2023-02-07,1,43
toothbrush3,village1,2023-02-08,1,92
toothbrush3,village1,2023-02-09,0,0
toothbrush3,village1,2023-02-10,0,0
toothbrush3,village1,2023-02-11,0,0
toothbrush3,village1,2023-02-12,1,100
toothbrush3,village1,2023-02-13,1,44
toothbrush3,village1,2023-02-14,2,136
toothbrush3,village1,2023-02-15,1,95
toothbrush3,village1,2023-02-16,1,74
toothbrush3,village1,2023-02-17,1,51
toothbrush3,village1,2023-02-18,0,0
toothbrush3,village1,2023-02-19,0,0
toothbrush3,village1,2023-02-20,2,153
toothbrush3,village1,2023-02-21,1,45
toothbrush3,village1,2023-02-22,1,48
toothbrush3,village1,2023-02-23,0,0
toothbrush3,village1,2023-02-24,2,113
toothbrush3,village1,2023-02-25,2,193
toothbrush3,village1,2023-02-26,0,0
toothbrush3,village1,2023-02-27,2,73
toothbrush3,village1,2023-02-28,0,0
toothbrush3,village1,2023-03-01,2,200
toothbrush3,village1,2023-03-02,2,145
toothbrush3,village1,2023-03-03,1,80
toothbrush3,village1,2023-03-04,2,167
toothbrush3,village1,2023-03-05,1,63
toothbrush3,village1,2023-03-06,2,124
toothbrush3,village1,2023-03-07,1,62
toothbrush3,village1,2023-03-08,0,0
toothbrush3,village1,2023-03-09,1,32
toothbrush3,village1,2023-03-10,1,103
toothbrush3,village1,2023-03-11,0,0
toothbrush3,village1,2023-03-12,0,0
toothbrush3,village1,2023-03-13,0,0
toothbrush3,village1,2023-03-14,1,119
toothbrush3,village1,2023-03-15,1,100
toothbrush3,village1,2023-03-16,2,87
toothbrush3,village1,2023-03-17,2,112
toothbrush3,village1,2023-03-18,0,0
toothbrush3,village1,2023-03-19,2,146
toothbrush3,village1,2023-03-20,2,100
toothbrush3,village1,2023-03-21,1,91
toothbrush3,village1,2023-03-22,0,0
toothbrush3,village1,2023-03-23,1,102
toothbrush3,village1,2023-03-24,0,0
toothbrush3,village1,2023-03-25,0,0
toothbrush3,village1,2023-03-26,1,72
toothbrush3,village1,2023-03-27,1,37
toothbrush3,village1,2023-03-28,2,121
toothbrush3,village1,2023-03-29,2,122
toothbrush3,village1,2023-03-30,0,0
toothbrush3,village1,2023-03-31,0,0
toothbrush3,village1,2023-04-01,0,0
toothbrush3,village1,2023-04-02,0,0
toothbrush3,village1,2023-04-03,2,118
toothbrush3,village1,2023-04-04,2,180
toothbrush3,village1,2023-04-05,1,116
toothbrush3,village1,2023-04-06,1,72
toothbrush3,village1,2023-04-07,2,146
toothbrush3,village1,2023-04-08,1,114
toothbrush3,village1,2023-04-09,2,126
toothbrush3,village1,2023-04-10,0,0
toothbrush3,village1,2023-04-11,0,0
toothbrush3,village1,2023-04-12,0,0
toothbrush3,village1,2023-04-13,1,88
toothbrush3,village1,2023-04-14,2,102
toothbrush3,village1,2023-04-15,0,0
toothbrush3,village1,2023-04-16,2,93
toothbrush3,village1,2023-04-17,0,0
toothbrush3,village1,2023-04-18,2,94
toothbrush3,village1,2023-04-19,1,88
toothbrush3,village1,2023-04-20,2,96
toothbrush3,village1,2023-04-21,2,195
toothbrush3,village1,2023-04-22,2,166
toothbrush3,village1,2023-04-23,1,90
toothbrush3,village1,2023-04-24,0,0
toothbrush3,village1,2023-04-25,2,101
toothbrush3,village1,2023-04-26,2,189
toothbrush3,village1,2023-04-27,0,0
toothbrush3,village1,2023-04-28,0,0
toothbrush3,village1,2023-04-29,2,85
toothbrush3,village1,2023-04-30,1,34
toothbrush3,village1,2023-05-01,0,0
toothbrush3,village1,2023-05-02,1,71
toothbrush3,village1,2023-05-03,1,118
toothbrush3,village1,2023-05-04,0,0
toothbrush3,village1,2023-05-05,1,107
toothbrush3,village1,2023-05-06,2,132
toothbrush3,village1,2023-05-07,2,186
toothbrush3,village1,2023-05-08,0,0
toothbrush3,village1,2023-05-09,0,0
toothbrush3,village1,2023-05-10,1,55
toothbrush3,village1,2023-05-11,1,102
toothbrush3,village1,2023-05-12,2,166
toothbrush3,village1,2023-05-13,1,66
toothbrush3,village1,2023-05-14,1,87
toothbrush3,village1,2023-05-15,1,72
toothbrush3,village1,2023-05-16,2,201
toothbrush3,village1,2023-05-17,2,219
toothbrush3,village1,2023-05-18,2,165
toothbrush3,village1,2023-05-19,2,163
toothbrush3,village1,2023-05-20,2,115
toothbrush3,village1,2023-05-21,2,107
toothbrush3,village1,2023-05-22,0,0
toothbrush3,village1,2023-05-23,2,157
toothbrush3,village1,2023-05-24,2,137
toothbrush3,village1,2023-05-25,0,0
toothbrush3,village1,2023-05-26,0,0
toothbrush3,village1,2023-05-27,1,74
toothbrush3,village1,2023-05-28,2,216
toothbrush3,village1,2023-05-29,0,0
toothbrush3,village1,2023-05-30,2,161
toothbrush3,village1,2023-05-31,2,197
toothbrush3,village1,2023-06-01,1,116
toothbrush3,village1,2023-06-02,2,188
toothbrush3,village1,2023-06-03,0,0
toothbrush3,village1,2023-06-04,2,162
toothbrush3,village1,2023-06-05,1,40
toothbrush3,village1,2023-06-06,2,227
toothbrush3,village1,2023-06-07,1,72
toothbrush3,village1,2023-06-08,1,86
toothbrush3,village1,2023-06-09,0,0
toothbrush3,village1,2023-06-10,0,0
toothbrush3,village1,2023-06-11,0,0
toothbrush3,village1,2023-06-12,2,135
toothbrush3,village1,2023-06-13,0,0
toothbrush3,village1,2023-06-14,2,126
toothbrush3,village1,2023-06-15,0,0
toothbrush3,village1,2023-06-16,0,0
toothbrush3,village1,2023-06-17,1,76
toothbrush3,village1,2023-06-18,1,55
toothbrush3,village1,2023-06-19,1,114
toothbrush3,village1,2023-06-20,2,150
toothbrush3,village1,2023-06-21,1,44
toothbrush3,village1,2023-06-22,0,0
toothbrush3,village1,2023-06-23,1,45
toothbrush3,village1,2023-06-24,1,88
toothbrush3,village1,2023-06-25,0,0
toothbrush3,village1,2023-06-26,1,100
toothbrush3,village1,2023-06-27,0,0
toothbrush3,village1,2023-06-28,2,164
toothbrush3,village1,2023-06-29,0,0
toothbrush3,village1,2023-06-30,2,105
toothbrush3,village1,2023-07-01,2,202
toothbrush3,village1,2023-07-02,1,71
toothbrush3,village1,2023-07-03,0,0
toothbrush3,village1,2023-07-04,0,0
toothbrush3,village1,2023-07-05,0,0
toothbrush3,village1,2023-07-06,2,152
toothbrush3,village1,2023-07-07,2,171
toothbrush3,village1,2023-07-08,0,0
toothbrush3,village1,2023-07-09,1,61
toothbrush3,village1,2023-07-10,2,151
toothbrush3,village1,2023-07-11,1,66
toothbrush3,village1,2023-07-12,2,195
toothbrush3,village1,2023-07-13,0,0
toothbrush3,village1,2023-07-14,1,76
toothbrush3,village1,2023-07-15,0,0
toothbrush3,village1,2023-07-16,2,76
toothbrush3,village1,2023-07-17,0,0
toothbrush3,village1,2023-07-18,1,97
toothbrush3,village1,2023-07-19,1,54
toothbrush3,village1,2023-07-20,2,160
toothbrush3,village1,2023-07-21,1,36
toothbrush3,village1,2023-07-22,2,207
toothbrush3,village1,2023-07-23,2,103
toothbrush3,village1,2023-07-24,0,0
toothbrush3,village1,2023-07-25,2,142
toothbrush3,village1,2023-07-26,2,133
toothbrush3,village1,2023-07-27,2,131
toothbrush3,village1,2023-07-28,1,89
toothbrush3,village1,2023-07-29,2,97
toothbrush3,village1,2023-07-30,0,0
toothbrush3,village1,2023-07-31,0,0
toothbrush3,village1,2023-08-01,1,102
toothbrush3,village1,2023-08-02,0,0
toothbrush3,village1,2023-08-03,1,83
toothbrush3,village1,2023-08-04,2,141
toothbrush3,village1,2023-08-05,0,0
toothbrush3,village1,2023-08-06,2,168
toothbrush3,village1,2023-08-07,0,0
toothbrush3,village1,2023-08-08,2,158
toothbrush3,village1,2023-08-09,0,0
toothbrush3,village1,2023-08-10,2,73
toothbrush3,village1,2023-08-11,0,0
toothbrush3,village1,2023-08-12,1,71
toothbrush3,village1,2023-08-13,1,81
toothbrush3,village1,2023-08-14,1,94
toothbrush3,village1,2023-08-15,1,81
toothbrush3,village1,2023-08-16,1,89
toothbrush3,village1,2023-08-17,1,32
toothbrush3,village1,2023-08-18,1,107
toothbrush3,village1,2023-08-19,2,235
toothbrush3,village1,2023-08-20,2,203
toothbrush3,village1,2023-08-21,0,0
toothbrush3,village1,2023-08-22,2,156
toothbrush3,village1,2023-08-23,2,151
toothbrush3,village1,2023-08-24,2,169
toothbrush3,village1,2023-08-25,2,82
toothbrush3,village1,2023-08-26,2,124
toothbrush3,village1,2023-08-27,1,59
toothbrush3,village1,2023-08-28,1,45
toothbrush3,village1,2023-08-29,1,91
toothbrush3,village1,2023-08-30,2,112
toothbrush3,village1,2023-08-31,2,108
toothbrush3,village1,2023-09-01,2,156
toothbrush3,village1,2023-09-02,0,0
toothbrush3,village1,2023-09-03,1,58
toothbrush3,village1,2023-09-04,0,0
toothbrush3,village1,2023-09-05,0,0
toothbrush3,village1,2023-09-06,0,0
toothbrush3,village1,2023-09-07,0,0
toothbrush3,village1,2023-09-08,1,55
toothbrush3,village1,2023-09-09,1,46
toothbrush3,village1,2023-09-10,2,172
toothbrush3,village1,2023-09-11,2,147
toothbrush3,village1,2023-09-12,0,0
toothbrush3,village1,2023-09-13,2,137
toothbrush3,village1,2023-09-14,2,105
toothbrush3,village1,2023-09-15,0,0
toothbrush3,village1,2023-09-16,0,0
toothbrush3,village1,2023-09-17,0,0
toothbrush3,village1,2023-09-18,0,0
toothbrush3,village1,2023-09-19,1,33
toothbrush3,village1,2023-09-20,0,0
toothbrush3,village1,2023-09-21,1,33
toothbrush3,village1,2023-09-22,0,0
toothbrush3,village1,2023-09-23,2,148
toothbrush3,village1,2023-09-24,0,0
toothbrush3,village1,2023-09-25,1,105
toothbrush3,village1,2023-09-26,2,98
toothbrush3,village1,2023-09-27,0,0
toothbrush3,village1,2023-09-28,2,113
toothbrush3,village1,2023-09-29,0,0
toothbrush3,village1,2023-09-30,2,83
toothbrush3,village1,2023-10-01,2,175
toothbrush3,village1,2023-10-02,0,0
toothbrush3,village1,2023-10-03,1,88
toothbrush3,village1,2023-10-04,2,192
toothbrush3,village1,2023-10-05,0,0
toothbrush3,village1,2023-10-06,2,152
toothbrush3,village1,2023-10-07,1,56
toothbrush3,village1,2023-10-08,1,34
toothbrush3,village1,2023-10-09,1,101
toothbrush3,village1,2023-10-10,2,110
toothbrush3,village1,2023-10-11,2,143
toothbrush3,village1,2023-10-12,0,0
toothbrush3,village1,2023-10-13,2,142
toothbrush3,village1,2023-10-14,2,225
toothbrush3,village1,2023-10-15,0,0
toothbrush3,village1,2023-10-16,0,0
toothbrush3,village1,2023-10-17,1,94
toothbrush3,village1,2023-10-18,1,88
toothbrush3,village1,2023-10-19,0,0
toothbrush3,village1,2023-10-20,0,0
toothbrush3,village1,2023-10-21,1,31
toothbrush3,village1,2023-10-22,1,86
toothbrush3,village1,2023-10-23,0,0
toothbrush3,village1,2023-10-24,2,98
toothbrush3,village1,2023-10-25,0,0
toothbrush3,village1,2023-10-26,1,56
toothbrush3,village1,2023-10-27,2,127
toothbrush3,village1,2023-10-28,1,37
toothbrush3,village1,2023-10-29,0,0
toothbrush3,village1,2023-10-30,0,0
toothbrush3,village1,2023-10-31,1,83
toothbrush3,village1,2023-11-01,1,108
toothbrush3,village1,2023-11-02,0,0
toothbrush3,village1,2023-11-03,0,0
toothbrush3,village1,2023-11-04,2,103
toothbrush3,village1,2023-11-05,1,30
toothbrush3,village1,2023-11-06,0,0
toothbrush3,village1,2023-11-07,1,95
toothbrush3,village1,2023-11-08,1,37
toothbrush3,village1,2023-11-09,2,88
toothbrush3,village1,2023-11-10,0,0
toothbrush3,village1,2023-11-11,2,90
toothbrush3,village1,2023-11-12,0,0
toothbrush3,village1,2023-11-13,2,108
toothbrush3,village1,2023-11-14,2,143
toothbrush3,village1,2023-11-15,2,122
toothbrush3,village1,2023-11-16,1,82
toothbrush3,village1,2023-11-17,1,115
toothbrush3,village1,2023-11-18,2,178
toothbrush3,village1,2023-11-19,0,0
toothbrush3,village1,2023-11-20,1,103
toothbrush3,village1,2023-11-21,0,0
toothbrush3,village1,2023-11-22,0,0
toothbrush3,village1,2023-11-23,1,61
toothbrush3,village1,2023-11-24,0,0
toothbrush3,village1,2023-11-25,1,100
toothbrush3,village1,2023-11-26,1,92
toothbrush3,village1,2023-11-27,1,43
toothbrush3,village1,2023-11-28,1,57
toothbrush3,village1,2023-11-29,0,0
toothbrush3,village1,2023-11-30,1,119
toothbrush3,village1,2023-12-01,2,151
toothbrush3,village1,2023-12-02,0,0
toothbrush3,village1,2023-12-03,0,0
toothbrush3,village1,2023-12-04,1,68
toothbrush3,village1,2023-12-05,2,150
toothbrush3,village1,2023-12-06,1,83
toothbrush3,village1,2023-12-07,0,0
toothbrush3,village1,2023-12-08,2,161
toothbrush3,village1,2023-12-09,2,128
toothbrush3,village1,2023-12-10,0,0
toothbrush3,village1,2023-12-11,0,0
toothbrush3,village1,2023-12-12,0,0
toothbrush3,village1,2023-12-13,2,144
toothbrush3,village1,2023-12-14,1,75
toothbrush3,village1,2023-12-15,1,85
toothbrush3,village1,2023-12-16,0,0
toothbrush3,village1,2023-12-17,0,0
toothbrush3,village1,2023-12-18,2,200
toothbrush3,village1,2023-12-19,1,105
toothbrush3,village1,2023-12-20,1,78
toothbrush3,village1,2023-12-21,2,127
toothbrush3,village1,2023-12-22,2,77
toothbrush3,village1,2023-12-23,1,61
toothbrush3,village1,2023-12-24,2,121
toothbrush3,village1,2023-12-25,0,0
toothbrush3,village1,2023-12-26,2,141
toothbrush3,village1,2023-12-27,2,127
toothbrush3,village1,2023-12-28,0,0
toothbrush3,village1,2023-12-29,2,177
toothbrush3,village1,2023-12-30,0,0
toothbrush3,village1,2023-12-31,0,0
toothbrush4,village5,2023-01-01,2,180
toothbrush4,village5,2023-01-02,2,187
toothbrush4,village5,2023-01-03,1,88
toothbrush4,village5,2023-01-04,1,118
toothbrush4,village5,2023-01-05,0,0
toothbrush4,village5,2023-01-06,1,76
toothbrush4,village5,2023-01-07,0,0
toothbrush4,village5,2023-01-08,1,52
toothbrush4,village5,2023-01-09,2,98
toothbrush4,village5,2023-01-10,0,0
toothbrush4,village5,2023-01-11,2,122
toothbrush4,village5,2023-01-12,2,129
toothbrush4,village5,2023-01-13,0,0
toothbrush4,village5,2023-01-14,2,73
toothbrush4,village5,2023-01-15,1,102
toothbrush4,village5,2023-01-16,0,0
toothbrush4,village5,2023-01-17,2,169
toothbrush4,village5,2023-01-18,0,0
toothbrush4,village5,2023-01-19,2,170
toothbrush4,village5,2023-01-20,2,158
toothbrush4,village5,2023-01-21,0,0
toothbrush4,village5,2023-01-22,1,70
toothbrush4,village5,2023-01-23,0,0
toothbrush4,village5,2023-01-24,2,116
toothbrush4,village5,2023-01-25,1,106
toothbrush4,village5,2023-01-26,2,185
toothbrush4,village5,2023-01-27,1,59
toothbrush4,village5,2023-01-28,1,65
toothbrush4,village5,2023-01-29,0,0
toothbrush4,village5,2023-01-30,0,0
toothbrush4,village5,2023-01-31,2,173
toothbrush4,village5,2023-02-01,0,0
toothbrush4,village5,2023-02-02,2,67
toothbrush4,village5,2023-02-03,1,82
toothbrush4,village5,2023-02-04,0,0
toothbrush4,village5,2023-02-05,0,0
toothbrush4,village5,2023-02-06,0,0
toothbrush4,village5,2023-02-07,0,0
toothbrush4,village5,2023-02-08,1,58
toothbrush4,village5,2023-02-09,1,118
toothbrush4,village5,2023-02-10,1,35
toothbrush4,village5,2023-02-11,0,0
toothbrush4,village5,2023-02-12,2,145
toothbrush4,village5,2023-02-13,2,117
toothbrush4,village5,2023-02-14,1,114
toothbrush4,village5,2023-02-15,0,0
toothbrush4,village5,2023-02-16,0,0
toothbrush4,village5,2023-02-17,1,107
toothbrush4,village5,2023-02-18,0,0
toothbrush4,village5,2023-02-19,2,184
toothbrush4,village5,2023-02-20,2,138
toothbrush4,village5,2023-02-21,1,119
toothbrush4,village5,2023-02-22,2,159
toothbrush4,village5,2023-02-23,0,0
toothbrush4,village5,2023-02-24,2,107
toothbrush4,village5,2023-02-25,2,114
toothbrush4,village5,2023-02-26,0,0
toothbrush4,village5,2023-02-27,1,48
toothbrush4,village5,2023-02-28,2,151
toothbrush4,village5,2023-03-01,2,164
toothbrush4,village5,2023-03-02,2,173
toothbrush4,village5,2023-03-03,2,141
toothbrush4,village5,2023-03-04,1,120
toothbrush4,village5,2023-03-05,1,108
toothbrush4,village5,2023-03-06,2,120
toothbrush4,village5,2023-03-07,0,0
toothbrush4,village5,2023-03-08,2,99
toothbrush4,village5,2023-03-09,2,147
toothbrush4,village5,2023-03-10,0,0
toothbrush4,village5,2023-03-11,1,34
toothbrush4,village5,2023-03-12,1,34
toothbrush4,village5,2023-03-13,0,0
toothbrush4,village5,2023-03-14,2,121
toothbrush4,village5,2023-03-15,2,141
toothbrush4,village5,2023-03-16,2,107
toothbrush4,village5,2023-03-17,0,0
toothbrush4,village5,2023-03-18,0,0
toothbrush4,village5,2023-03-19,1,93
toothbrush4,village5,2023-03-20,1,63
toothbrush4,village5,2023-03-21,2,187
toothbrush4,village5,2023-03-22,2,224
toothbrush4,village5,2023-03-23,1,70
toothbrush4,village5,2023-03-24,1,34
toothbrush4,village5,2023-03-25,0,0
toothbrush4,village5,2023-03-26,0,0
toothbrush4,village5,2023-03-27,0,0
